date,Id,name,cusip,gsector,sic,atq,cogsq,invtq,outdeg,deg,bc,outcc,cc,upstreamness,layer,deg_wt,bc_wt,layer_wt,layer_qt,country,lat,lng,layer_cons
2019-12-31,"05MVM5-E","Amplified Holdings, Inc.","","","",,,,,,,,,,,,,,,"US",33.865417,-84.47351,
2019-12-31,"05MVNF-E","Nexgen Pharma (TM), Inc.","","","",,,,,,,,,,,,,,,"US",33.690136,-117.82902,
2019-12-31,"05MVPH-E","Andersen Corp.","","","",,,,1,2,1.8935091e-06,6.2028403e-06,.000016569835,7.7115383,2,19747.381,0,1.0967916,1,"US",45.021095,-92.77794,2
2019-12-31,"05MVQ4-E","Cretex Cos., Inc.","","","",,,,1,1,0,7.8411784e-09,7.8411784e-09,,,,,,,"US",45.304283,-93.570145,
2019-12-31,"05MVQK-E","Anexinet Corp.","","","",,,,,,,,,,,,,,,"US",40.132206,-75.27115000000001,
2019-12-31,"05MVW2-E","Cross Match Technologies, Inc.","22754T","","",,,,1,2,4.6672549e-06,8.6219225e-06,.000019360719,5.3269229,3,,,,,"US",26.837213,-80.095163,3
2019-12-31,"05MW0G-E","Culligan International Co.","230029","","",,,,0,2,0,0,.000020562891,,,,,,,"US",41.99098,-87.859695,
2019-12-31,"05MW58-E","Anglo-Eastern Group","","","",,,,,,,,,,,74.051003,0,4,1,"HK",22.27199718,114.1784825,
2019-12-31,"05MW60-E","Wake Forest University","","","",,,,,,,,,,,,,,,"US",36.136063,-80.27803,
2019-12-31,"05MW68-E","Anschutz Entertainment Group, Inc.","","","",,,,0,2,0,0,.000019295281,,,,,,,"US",34.04545,-118.26582,
2019-12-31,"05MWKC-E","ARGO Data Resource Corp.","","","",,,,0,1,0,0,.000018152512,,,,,,,"US",32.969265,-96.718834,
2019-12-31,"05MWM5-E","Armstrong Garden Centers, Inc.","","","",,,,,,,,,,,,,,,"US",34.12732,-117.822495,
2019-12-31,"05MWMJ-E","Arnold Wills & Co. Ltd.","","","",,,,,,,,,,,,,,,"GB",52.5860642,-.7179112,
2019-12-31,"05MWN4-E","Gigaset AG","D2824C","","",,,,0,1,0,0,.000018303836,,,,,,,"DE",48.142993,11.547065,
2019-12-31,"05MWWH-E","ICF International, Inc.","44925C","20","8742",1397.217,264.027,0,26,26,0,.000012072544,.000022698672,3.6538463,2,82149.352,0,4.3495817,2,"US",38.871933,-77.2646,2
2019-12-31,"05MX7R-E","Taiyuan Iron & Steel (Group) Co. Ltd.","","","",,,,,,,,,,,,,,,"CN",37.93677139,112.6750031,
2019-12-31,"05MXDR-E","The Associated Press (New York)","","","",,,,1,2,0,.000010762195,.000019565778,4.1260686,2,123.115,0,5.829555,2,"US",40.711143,-74.0147,2
2019-12-31,"05MXSL-E","Atlas World Group, Inc.","","","",,,,,,,,,,,,,,,"US",38.028175,-87.54178,
2019-12-31,"05MXYS-E","Aveve NV","","","",,,,,,,,,,,,,,,"BE",50.89605,4.70874,
2019-12-31,"05MXYX-E","Avfuel Corp.","","","",,,,0,1,0,0,.000017815182,,,,,,,"US",42.22939,-83.74018,
2019-12-31,"05MY1B-E","AxleTech International, Inc.","","","",,,,,,,,,,,2223,0,6.2010961,2,"US",42.546589,-83.13135699999999,
2019-12-31,"05MY1Y-E","Azelis SA","","","",,,,1,2,.000051191746,6.7291649e-06,.000016407001,7.1367521,5,,,,,"LU",49.64156,6.27458,3
2019-12-31,"05MY23-E","Azimut-Benetti SpA","","","",,,,,,,,,,,221.147,0,1,0,"IT",43.86289,10.24518,
2019-12-31,"05MYC2-E","ARC Document Solutions, Inc.","00191G","20","7389",363.157,54.909,13.936,8,12,.00054958183,.000011971322,.000023304248,3.6666667,2,4013.126,0,8.939971,3,"US",37.77211,-121.957726,2
2019-12-31,"05MYC6-E","Schoeneckers, Inc.","","","",,,,,,,,,,,,,,,"US",44.86482,-93.35999,
2019-12-31,"05MYKN-E","European Union","","","",,,,2,3,.000083509069,.000010228361,.000019833737,4.1431623,2,330.60001,0,3.014111,1,"BE",50.84231,4.3823,2
2019-12-31,"05MYL7-E","CJT Holdings, Inc.","","","",,,,,,,,,,,,,,,"US",44.76205444,-93.27577209,
2019-12-31,"05MYMT-E","Clark Construction Group LLC","","","",,,,,,,,,,,,,,,"US",38.984875,-77.09448,
2019-12-31,"05MYRM-E","Cliden Sa","","","",,,,,,,,,,,31864,0,1,0,"",,,
2019-12-31,"05MZ43-E","Government of Slovakia","","","",,,,,,,,,,,,,,,"SK",48.15361,17.10958,
2019-12-31,"05MZ45-E","Government of Trinidad & Tobago","","","",,,,,,,,,,,,,,,"TT",10.65568,-61.51858,
2019-12-31,"05MZKJ-E","Gauselmann AG","","","",,,,,,,,,,,,,,,"DE",52.372445,8.634537999999999,
2019-12-31,"05N0KQ-E","JCB Co., Ltd.","","","",,,,3,3,0,.000011124617,.00002065746,3.9487178,2,1448.0649,0,3.942625,1,"JP",35.66421127,139.7122955,2
2019-12-31,"05N129-E","Gas Technology Institute","","","",,,,1,1,0,1.0454904e-08,1.0454904e-08,,,,,,,"US",42.020218,-87.920815,
2019-12-31,"05N259-E","General Healthcare Group Ltd.","","","",,,,,,,,,,,,,,,"GB",51.5124102,-.0948647,
2019-12-31,"05N25F-E","General Hospital","","","",,,,,,,,,,,,,,,"US",40.78614426,-124.1613083,
2019-12-31,"05N2D8-E","bluebird bio, Inc.","09609G","35","2836",1727.424,234.04,0,5,14,.00022579933,9.0446965e-06,.000020699503,5.3034186,3,6388.9399,.00013633771,9.1839104,3,"US",42.36534,-71.07919,3
2019-12-31,"05N2P4-E","Amber Road, Inc.","02318Y","","",,,,36,39,.0018815742,.0000134377,.000025622932,3.1837606,1,68473.203,0,5.5258942,2,"US",40.80643,-74.07696,1
2019-12-31,"05N531-E","The Go-Ahead Group Plc","G87976","","",,,,0,3,0,0,.000020351488,,,,,,,"GB",51.5005475,-.131121,
2019-12-31,"05N5G7-E","Golden State Foods Corp.","","","",,,,,,,,,,,,,,,"US",33.67846,-117.852005,
2019-12-31,"05N5QT-E","The Martin-Brower Co. LLC","","","",,,,,,,,,,,,,,,"US",41.993755,-87.86095,
2019-12-31,"05N5RH-E","Gotham Media Group Ltd.","","","",,,,,,,,,,,,,,,"US",45.40750885,-122.5688477,
2019-12-31,"05N60V-E","China United Network Communications Ltd.","Y15075","","",,,,0,2,0,0,.000018423501,,,,,,,"CN",39.92359924,116.3603973,
2019-12-31,"05N6MZ-E","Robert Bosch LLC","","","",,,,1,1,0,8.6283508e-06,.000017682394,5.224359,2,2223,0,6.2010961,2,"US",42.491421,-83.424871,2
2019-12-31,"05N786-E","Mattress Firm, Inc.","","","",,,,0,1,0,0,.000018570039,,,,,,,"US",29.673066,-95.428484,
2019-12-31,"05N8QK-E","TFI International, Inc.","87241L","20","4210",4557.255,1094.284,13.844,0,3,0,0,.000020929616,,,,,,,"CA",45.49160385,-73.73587036000001,
2019-12-31,"05NC23-E","Graydon Head & Ritchey LLP","","","",,,,,,,,,,,,,,,"US",39.09954,-84.510895,
2019-12-31,"05NCRQ-E","Metroline Ltd.","G60434","","",,,,0,1,0,0,.000019632631,,,,,,,"GB",51.5622978,-.2220046,
2019-12-31,"05NDFM-E","Hughes Hubbard & Reed LLP","","","",,,,,,,,,,,,,,,"US",40.70459,-74.01432,
2019-12-31,"05NDR3-E","Groupe LDLC SA","F5586F","","",,,,0,1,0,0,.000018313307,,,,,,,"FR",45.812767,4.772105,
2019-12-31,"05NFRG-E","Heal's Plc","G4372K","","",,,,0,1,0,0,.000018607918,,,,,,,"GB",51.5217468,-.1341593,
2019-12-31,"05NGFM-E","Jackson Walker LLP","","","",,,,,,,,,,,,,,,"US",32.788883,-96.79693,
2019-12-31,"05NH9Y-E","King & Spalding LLP","","","",,,,,,,,,,,,,,,"US",33.786901,-84.384075,
2019-12-31,"05NHV8-E","Heritage Bank Ltd.","","","",,,,,,,,,,,,,,,"AU",-27.5601574,151.953465,
2019-12-31,"05NHYZ-E","Orion Advisor Technology LLC","","","",,,,0,1,0,0,.000016700556,,,142.10001,0,10.394585,3,"US",41.232548,-96.19044,
2019-12-31,"05NJ6T-E","Latham & Watkins LLP","","","",,,,,,,,,,,,,,,"US",40.757942,-73.96921,
2019-12-31,"05NJWM-E","Wilson Sonsini Goodrich & Rosati PC","","","",,,,,,,,,,,,,,,"US",37.421291,-122.144781,
2019-12-31,"05NK6B-E","OS Electronics Co., Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"05NKM9-E","Mayer Brown LLP","","","",,,,,,,,,,,,,,,"US",41.88088,-87.63673,
2019-12-31,"05NKPF-E","Mckinstry Co. LLC","","","",,,,,,,,,,,,,,,"US",47.557236,-122.33091,
2019-12-31,"05NKTY-E","The Hillman Cos., Inc.","","","",,,,,,,,,,,1202.22,0,1,0,"US",39.269188,-84.56065,
2019-12-31,"05NL5G-E","Springer Nature Holdings Ltd.","","","",,,,,,,,,,,,,,,"GB",51.5337836,-.1214831,
2019-12-31,"05NLCQ-E","ADS Networks GmbH","","","",,,,,,,,,,,,,,,"DE",50.2408,8.672129999999999,
2019-12-31,"05NLNX-E","BC Investment Management Corp.","","","",,,,,,,,,,,,,,,"CA",48.42787013,-123.3624576,
2019-12-31,"05NLRL-E","Strawberry Holding AS","","","",,,,0,1,0,0,.000018970144,,,,,,,"NO",59.91693,10.70829,
2019-12-31,"05NM0R-E","Karolinska Institutet","","","",,,,,,,,,,,,,,,"SE",59.3481,18.02744,
2019-12-31,"05NM7V-E","Morgan, Lewis & Bockius LLP","","","",,,,0,1,0,0,.000018082772,,,,,,,"US",39.953,-75.168564,
2019-12-31,"05NMSY-E","Argos Therapeutics, Inc.","040221","","",,,,5,7,.00018694474,.000010296769,.000020683536,4.4529915,2,,,,,"US",36.04957,-78.8921,2
2019-12-31,"05NMW7-E","Merrimack Pharmaceuticals, Inc.","590328","35","2836",20.082,0,0,1,2,2.0911662e-08,1.0454904e-08,.000017361475,,,,,,,"US",42.362066,-71.079868,
2019-12-31,"05NNYN-E","The Mitchell Gold Co.","","","",,,,,,,,,,,,,,,"US",35.897495,-81.12052,
2019-12-31,"05NNYQ-E","Mitchell International, Inc.","","","",,,,,,,,,,,,,,,"US",32.853527,-117.1838,
2019-12-31,"05NP82-E","Hunter Fan Co.","","","",,,,,,,,,,,,,,,"US",35.176018,-89.82390599999999,
2019-12-31,"05NR0X-E","Illinois Institute of Technology","","","",,,,,,,,,,,,,,,"US",41.83305,-87.62905000000001,
2019-12-31,"05NR58-E","Government of Brazil","","","",,,,0,3,0,0,.000018339875,,,,,,,"BR",-15.79896736,-47.86075592,
2019-12-31,"05NS26-E","InComm Holdings, Inc.","","","",,,,,,,,,,,,,,,"CA",49.277454,-123.12834,
2019-12-31,"05NS7R-E","Moss, Inc.","","","",,,,,,,,,,,,,,,"US",41.9942004,-87.94058149999999,
2019-12-31,"05NSPW-E","Union Bank of India","Y90885","","",,,,0,1,0,0,.000018181605,,,,,,,"IN",18.9269141,72.8231105,
2019-12-31,"05NSPX-E","Altek Corp.","Y0094P","","",,,,1,2,1.6681058e-07,8.5752217e-06,.000020099087,5.5149574,3,31.603001,0,10.412032,3,"TW",24.81372,120.95901,3
2019-12-31,"05NSQ8-E","CMIC Holdings Co., Ltd.","J0813Z","","",,,,0,2,0,0,.00001863849,,,,,,,"JP",35.64271164,139.7489929,
2019-12-31,"05NSXB-E","Nicholas & Co.","","","",,,,1,1,0,7.8411784e-09,.000016589094,,,,,,,"US",40.75847626,-111.8881454,
2019-12-31,"05NT2X-E","Woodstream Corp.","980524","","",,,,0,1,0,0,.00001940828,,,,,,,"US",40.038097,-76.30446000000001,
2019-12-31,"05NTHV-E","Moorfield Group Ltd.","G62272","","",,,,0,1,0,0,1.0454904e-08,,,,,,,"GB",51.4510008,-.1569319,
2019-12-31,"05NTT4-E","State of Ohio","","","",,,,0,4,0,0,.000019323514,,,,,,,"",,,
2019-12-31,"05NTXD-E","Orrick, Herrington & Sutcliffe LLP","","","",,,,0,1,0,0,.000020587291,,,,,,,"US",37.79037857,-122.396759,
2019-12-31,"05NW63-E","Salcomp Oyj","X75595","","",,,,1,2,9.0131287e-08,.000010788262,.000021028098,4.0085468,2,53786,0,4.1863337,1,"FI",60.37427,23.11328,2
2019-12-31,"05NWSH-E","Proskauer Rose LLP","","","",,,,,,,,,,,,,,,"US",40.75664,-73.9896,
2019-12-31,"05NWT8-E","Qatar National Bank QPSC","M81802","","",,,,0,1,0,0,.000019337449,,,,,,,"QA",25.29146,51.54295,
2019-12-31,"05NX5S-E","Presidio, Inc.","74102M","","",,,,1,21,.000073448595,.00001028884,.000024725112,4.4529915,2,,,,,"US",40.74915,-73.99196000000001,2
2019-12-31,"05NY4J-E","Shearman & Sterling LLP","","","",,,,,,,,,,,,,,,"US",40.75832,-73.97102,
2019-12-31,"05NYJS-E","Shulman, Rogers, Gandal, Pordy & Ecker PA","","","",,,,,,,,,,,,,,,"US",39.05959,-77.15761999999999,
2019-12-31,"05NYND-E","Simpson Thacher & Bartlett LLP","","","",,,,,,,,,,,,,,,"US",40.752502,-73.975266,
2019-12-31,"05NYP6-E","Skadden, Arps, Slate, Meagher & Flom LLP","","","",,,,,,,,,,,,,,,"US",40.756033,-73.985783,
2019-12-31,"05NZ7S-E","Young Conaway Stargatt & Taylor LLP","","","",,,,,,,,,,,,,,,"US",39.74115372,-75.54968262,
2019-12-31,"05NZVZ-E","State of Texas","","","",,,,0,7,0,0,.000020531401,,,,,,,"US",30.276396,-97.73971,
2019-12-31,"05NZW6-E","State of Oregon","","","",,,,1,3,1.5683746e-08,7.8411784e-09,.00001069501,,,,,,,"US",45.333565,-122.5945,
2019-12-31,"05NZW7-E","State of Michigan","","","",,,,0,2,0,0,.000018676255,,,1486,0,6.4912119,2,"",,,
2019-12-31,"05P04Y-E","Sullivan & Cromwell LLP","","","",,,,,,,,,,,,,,,"US",40.70269,-74.01142,
2019-12-31,"05P0CD-E","Taylor Wessing LLP","","","",,,,,,,,,,,,,,,"GB",51.5155427,-.1083831,
2019-12-31,"05P0NH-E","Interoute Communications Ltd.","","","",,,,1,1,0,.00001149022,.000019779647,3.6923077,2,,,,,"GB",52.94828796,-1.15277195,2
2019-12-31,"05P1Q9-E","Government of Chile","","","",,,,,,,,,,,,,,,"CL",-33.52275,-70.78555,
2019-12-31,"05P1XX-E","University of Cambridge","","","",,,,1,2,5.3530061e-06,7.5813118e-06,.000019690737,6.2435899,3,,,,,"GB",52.2051178,.1162078,3
2019-12-31,"05P2CK-E","Viscogliosi Brothers LLC","","","",,,,,,,,,,,,,,,"US",40.76314,-73.96963,
2019-12-31,"05P2DM-E","Wachtell, Lipton, Rosen & Katz","","","",,,,,,,,,,,,,,,"US",40.760487,-73.97792,
2019-12-31,"05P2QW-E","White & Williams LLP","","","",,,,,,,,,,,,,,,"US",39.952688,-75.168009,
2019-12-31,"05P2WJ-E","Winthrop & Weinstine P.A.","","","",,,,,,,,,,,,,,,"US",44.976094,-93.26859899999999,
2019-12-31,"05P37Z-E","Connexas Group Ltd.","","","",,,,,,,,,,,,,,,"GB",52.2277151,-.8583868,
2019-12-31,"05P3C5-E","Netlist, Inc.","64118P","45","3674",22.141,7.893,3.496,1,3,.000051183906,.00001106155,.000020702893,3.9700854,2,,,,,"US",33.668835,-117.751625,2
2019-12-31,"05P484-E","KPMG International Cooperative","","","",,,,0,2,0,0,.000020410165,,,31.145,0,4.5617814,2,"CH",47.17163,8.5167,
2019-12-31,"05P48K-E","China Telecommunications Corp.","","","",,,,0,1,0,0,.000018614573,,,,,,,"CN",39.92359924,116.3603973,
2019-12-31,"05P4DK-E","Jamaica Public Service Co. Ltd.","","","",,,,,,,,,,,,,,,"JM",17.97413,-76.80202,
2019-12-31,"05P4V0-E","Neurosoft SA","X5840P","","",,,,0,1,0,0,.000020896994,,,,,,,"GR",38.05766,23.77169,
2019-12-31,"05P5QT-E","Jimmy Choo Group Ltd.","G51373","","",,,,1,1,0,8.8945417e-06,.000018599314,5.0213675,2,,,,,"GB",51.496805,-.1383769,2
2019-12-31,"05P6C4-E","Johnsonville LLC","","","",,,,,,,,,,,12011.632,0,1,0,"US",43.793636,-87.90792500000001,
2019-12-31,"05P7LC-E","Kaiser Permanente, Inc.","","","",,,,,,,,,,,,,,,"US",37.809696,-122.26465,
2019-12-31,"05P87F-E","Kazakhtelecom JSC","Y45933","","",,,,1,2,4.9017778e-08,9.8278251e-06,.000019739935,4.5747862,2,14.482,0,6.1008263,2,"KZ",51.1269,71.37875,2
2019-12-31,"05P8SS-E","Kendall-Jackson Wine Estates Ltd.","","","",,,,,,,,,,,,,,,"US",38.50349,-122.77001,
2019-12-31,"05PB89-E","Kings Food Markets, Inc.","","","",,,,,,,,,,,,,,,"US",40.862408,-74.42077999999999,
2019-12-31,"05PBHT-E","Kitron ASA","R18701","","",,,,1,1,0,9.0169497e-06,.000019025614,5.145299,2,6274,0,10.410124,3,"NO",59.87103,10.48619,2
2019-12-31,"05PCR8-E","Korala Associates Ltd.","","","",,,,,,,,,,,,,,,"GB",55.9657076,-3.1951412,
2019-12-31,"05PCZC-E","EnBW Energie Baden Württemberg AG","D2542N","","",,,,0,3,0,0,.00002034213,,,,,,,"DE",49.005798,8.436859,
2019-12-31,"05PD0P-E","F+W Media, Inc.","","","",,,,,,,,,,,,,,,"US",40.744476,-73.984886,
2019-12-31,"05PDF3-E","Ohmite Manufacturing Co.","","","",,,,,,,,,,,26.113001,0,5.7101917,2,"US",42.051376,-88.00216,
2019-12-31,"05PDXG-E","Omega Flex, Inc.","682095","20","3490",60.984,10.406,11.078,1,1,0,7.3871452e-06,.00001718613,6.0854702,3,,,,,"US",40.019855,-75.65407999999999,3
2019-12-31,"05PGG2-E","Jeanne Lanvin SA","","","",,,,,,,,,,,,,,,"FR",48.8686876,2.3219312,
2019-12-31,"05PHCH-E","Fortnum & Mason Plc","G36400","","",,,,0,1,0,0,.000018607918,,,,,,,"GB",51.5093765,-.1357088,
2019-12-31,"05PHHS-E","Optimum Group, Inc.","","","",,,,,,,,,,,,,,,"US",39.241077,-84.45134,
2019-12-31,"05PL55-E","Invernac & CIA SAS","","","",,,,,,,,,,,,,,,"CO",4.64533,-74.06237,
2019-12-31,"05PLKV-E","London Underground Ltd.","","","",,,,,,,,,,,,,,,"GB",51.4994254,-.1335011,
2019-12-31,"05PLN2-E","Long John Silver's LLC","476502","","",,,,0,1,0,0,.000019942358,,,,,,,"US",38.263977,-85.5673,
2019-12-31,"05PLV7-E","Fox BSB Holdco, Inc.","","","",,,,,,,,,,,,,,,"US",34.051445,-118.41006,
2019-12-31,"05PM5F-E","Lucky Brand Dungarees LLC","","","",,,,2,2,0,.00001015006,.000018602441,4.3739314,1,3607.772,0,1,0,"US",34.040253,-118.23071,1
2019-12-31,"05PMHG-E","Government of Colombia","","","",,,,,,,,,,,,,,,"CO",4.62624,-74.10720000000001,
2019-12-31,"05PML3-E","Vion Holding NV","","","",,,,1,1,0,7.8411784e-09,.000012620877,1,1,640.53302,0,1,0,"NL",51.57873,5.32424,1
2019-12-31,"05PNC1-E","Farmers National Co.","","","",,,,1,1,0,7.8411784e-09,7.8411784e-09,,,,,,,"US",25.774374,-80.19194,
2019-12-31,"05PNVL-E","Elliott Cove Capital Management LLC","","","",,,,1,1,0,7.8411784e-09,7.8411784e-09,,,,,,,"US",47.605213,-122.335175,
2019-12-31,"05PPRL-E","Fincantieri SpA","T4R92D","","",,,,2,2,0,8.1655380e-06,.000018777717,5.4294872,1,4555.5859,0,1,0,"IT",45.65215,13.76976,1
2019-12-31,"05PPSD-E","Dobbies Garden Centres Ltd.","G27825","","",,,,0,1,0,0,.000018343679,,,,,,,"GB",55.8948977,-3.0982329,
2019-12-31,"05PQ25-E","DNA Plc","X1823C","","",,,,0,2,0,0,.00001795909,,,,,,,"FI",60.21997,24.94283,
2019-12-31,"05PQ3D-E","Groupe Gorgé SA","F4606F","","",,,,1,1,0,1.4002104e-08,.00001650493,3.5,3,,,,,"FR",48.8695155,2.3363491,3
2019-12-31,"05PRR6-E","Flughafen Hannover-Langenhagen GmbH","","","",,,,,,,,,,,,,,,"DE",52.46198,9.698074999999999,
2019-12-31,"05PS7M-E","Singapore Post Ltd.","Y8120Z","","",,,,0,1,0,0,.00001923112,,,,,,,"SG",1.31874,103.89399,
2019-12-31,"05PS7T-E","AOPEN, Inc.","Y01616","","",,,,1,1,0,9.1774273e-06,.000019639167,5.0384617,3,3962.6931,0,9.4923792,3,"TW",25.063,121.56766,3
2019-12-31,"05PS84-E","Walsin Technology Corp.","Y9494B","","",,,,1,1,0,9.6480371e-06,.000019293599,4.7670941,3,6514.1299,0,10.492379,3,"TW",25.01601,121.17499,3
2019-12-31,"05PS90-E","Onkyo Home Entertainment Corp.","J6147L","","",,,,1,4,4.9083585e-08,9.5194710e-06,.00002040546,4.6346154,2,916,0,2.0992253,1,"JP",34.68148041,135.5755005,2
2019-12-31,"05PS9D-E","Sercomm Corp.","Y7670W","","",,,,1,3,.000020535676,9.2917517e-06,.00001949079,4.9145298,3,17.912001,0,5.4554276,2,"TW",25.0625,121.61282,3
2019-12-31,"05PSMM-E","SyQwest, Inc.","","","",,,,,,,,,,,,,,,"US",41.743336,-71.45528400000001,
2019-12-31,"05PVJ8-E","ABSCOA Industries, Inc.","","","",,,,,,,,,,,,,,,"US",32.7895185,-97.219601,
2019-12-31,"05PVQ3-E","Fulham Football Club Ltd.","","","",,,,0,1,0,0,.000018300429,,,,,,,"GB",51.4745285,-.2205954,
2019-12-31,"05PW2N-E","Fusion Connect, Inc.","36116X","","",,,,19,23,.00023840397,.000011525247,.000023243645,3.6709402,1,34480.777,0,4.8950343,2,"US",33.897034,-84.464761,1
2019-12-31,"05PW5B-E","FW Thorpe Plc","G88462","","",,,,1,1,0,8.7655135e-06,.00001934083,5.2264957,2,503,0,11.293101,3,"GB",52.3124644,-1.892641,2
2019-12-31,"05PWNR-E","Pacific Metal Co.","","","",,,,,,,,,,,501.06601,0,4.5893111,2,"US",45.379097,-122.7852,
2019-12-31,"05PWX9-E","Page Aerospace Ltd.","","","",,,,,,,,,,,,,,,"GB",52.38199997,-1.788926959,
2019-12-31,"05PYBS-E","Guangzhou Automobile Group Co. Ltd.","Y2R318","","",,,,0,3,0,0,.000018707053,,,,,,,"CN",23.1182003,113.3290024,
2019-12-31,"05PYLX-E","Parrot SA","F7096P","","",,,,1,2,0,.000010132485,.000021005633,4.3782053,2,12307,0,6.3034377,2,"FR",48.8791824,2.3675298,2
2019-12-31,"05Q06J-E","Air Wisconsin Airlines LLC","009236","","",,,,0,1,0,0,.000019784071,,,,,,,"US",44.26098,-88.51014000000001,
2019-12-31,"05Q0MR-E","Alexa Internet, Inc.","","","",,,,,,,,,,,532.47601,0,4.9361672,2,"US",37.80083831,-122.4611118,
2019-12-31,"05Q0PM-E","Bowenvale Ltd.","","","",,,,,,,,,,,214.742,0,7.3582802,2,"VG",,,
2019-12-31,"05Q13D-E","All Weather, Inc.","","","",,,,,,,,,,,1965.2371,0,1,0,"US",38.6443,-121.48765,
2019-12-31,"05Q1KD-E","COFCO Corp.","","","",,,,0,1,0,0,.000019415946,,,,,,,"CN",39.91579819,116.4530029,
2019-12-31,"05Q260-E","American CareSource Holdings, Inc.","02505A","","",,,,1,3,.00013283084,.000010290725,.000020500482,4.4529915,2,,,,,"US",33.765176,-84.38994099999999,2
2019-12-31,"05Q277-E","American CyberSystems, Inc.","","","",,,,,,,,,,,,,,,"US",33.977768,-84.09648,
2019-12-31,"05Q28X-E","Amerijet International, Inc.","","","",,,,,,,,,,,,,,,"US",25.8068073,-80.27225850000001,
2019-12-31,"05Q2M4-E","Ansaldo Energia SpA","","","",,,,0,1,0,0,.0000180728,,,,,,,"IT",44.4279,8.884650000000001,
2019-12-31,"05Q2XH-E","TCL Technology Group Corp.","Y8549C","","",,,,1,12,3.7275424e-08,7.8411784e-09,.000021168955,1,1,92.303001,0,1,0,"CN",23.09553337,114.3809891,1
2019-12-31,"05Q366-E","Esteve SA","","","",,,,0,1,0,0,.000016859016,,,,,,,"ES",41.36001585,2.1390412,
2019-12-31,"05Q3J5-E","American Industrial Transport, Inc.","02916P","","",,,,7,8,.000051191746,9.8255878e-06,.000020581545,4.6025643,2,71243,0,9.7878962,3,"US",38.78485,-90.479546,2
2019-12-31,"05Q40T-E","Carl Zeiss AG","","","",,,,,,,,,,,,,,,"DE",48.783013,10.100708,
2019-12-31,"05Q70W-E","Cision US, Inc.","","","",,,,,,,,,,,,,,,"US",41.884483,-87.62385999999999,
2019-12-31,"05Q7ZJ-E","BCF Technology Ltd.","","","",,,,0,1,0,0,.000014864891,,,,,,,"GB",55.8326262,-4.0373685,
2019-12-31,"05Q8NR-E","Bendix Commercial Vehicle Systems LLC","","","",,,,,,,,,,,,,,,"US",41.379135,-82.07155,
2019-12-31,"05Q9HM-E","Biocon Ltd.","Y0905C","","",,,,1,3,2.3525619e-08,7.8411784e-09,.000015379013,,,,,,,"IN",12.83982713,77.67730973,
2019-12-31,"05Q9SJ-E","Maruti Suzuki India Ltd.","Y7565Y","","",,,,0,2,0,0,.000018262659,,,,,,,"IN",28.52562714,77.15919495,
2019-12-31,"05Q9SL-E","MODEC, Inc.","J4636K","","",,,,0,1,0,0,.00001863025,,,,,,,"JP",35.68037033,139.771698,
2019-12-31,"05QB8M-E","Blue Cross & Blue Shield of Kansas, Inc.","","","",,,,,,,,,,,,,,,"US",39.045805,-95.683418,
2019-12-31,"05QD31-E","BroadSoft, Inc.","11133B","","",,,,9,11,.000070966606,.000011283491,.000022387409,4.0470085,2,19131.6,0,3.7436955,1,"US",39.11388,-77.19407,2
2019-12-31,"05QDP3-E","Government of Latvia","","","",,,,,,,,,,,,,,,"LV",56.95363,24.11774,
2019-12-31,"05QDQ3-E","Takeuchi Mfg. Co., Ltd.","J8135G","","",,,,3,3,0,2.3523535e-08,.000017904944,,,,,,,"JP",36.45258713,138.1655273,
2019-12-31,"05QF7G-E","BW Group Ltd.","","","",,,,,,,,,,,,,,,"BM",32.2938754,-64.78556020000001,
2019-12-31,"05QFBX-E","REWE Handelsgruppe GmbH","","","",,,,0,1,0,0,.000018818049,,,,,,,"DE",49.91373444,7.449130058,
2019-12-31,"05QFBZ-E","C&K Components, Inc.","","","",,,,,,,,,,,3962.6931,0,9.4923792,3,"US",42.36557,-71.19447,
2019-12-31,"05QGHK-E","Formosa Advanced Technologies Co., Ltd.","Y2590W","","",,,,0,1,0,0,.000017559927,,,,,,,"TW",23.71068,120.55164,
2019-12-31,"05QGTH-E","Dextera Surgical, Inc.","252366","","",,,,3,3,0,8.5846650e-06,.000017695123,5.2329059,2,,,,,"US",37.693486,-121.904678,2
2019-12-31,"05QH7T-E","CareFirst, Inc.","","","",,,,,,,,,,,,,,,"US",39.28382111,-76.55010986000001,
2019-12-31,"05QHBG-E","Caribou Coffee Co., Inc.","142042","","",,,,1,1,0,8.5705888e-06,.000017942339,5.4380341,1,1711.22,0,1,0,"US",45.043144,-93.33240499999999,1
2019-12-31,"05QHTN-E","Carrus Delta Oy","","","",,,,,,,,,,,,,,,"FI",,,
2019-12-31,"05QKZV-E","China Huaneng Group Co., Ltd.","","","",,,,,,,,,,,,,,,"CN",39.9078064,116.397583,
2019-12-31,"05QM3X-E","UnipolSai Assicurazioni SpA","T9647G","","",,,,0,2,0,0,.000019788053,,,,,,,"IT",44.51395,11.35936,
2019-12-31,"05QP63-E","Antylia Scientific","","","",,,,,,,,,,,31.603001,0,10.412032,3,"US",42.233494,-87.9485,
2019-12-31,"05QPSR-E","Confluent, Inc.","20717M","","",,,,0,1,0,0,.000019875613,,,,,,,"US",37.395477,-122.0792,
